"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Romania","ROU","Population ages 0-14, male","SP.POP.0014.MA.IN","2649829","2667104","2664871","2646556","2614189","2569897","2520618","2484033","2457616","2443839","2444741","2447647","2465224","2505770","2576383","2674067","2780885","2866271","2924360","2971335","3016766","3066392","3052214","2968336","2894534","2847857","2826790","2820459","2814657","2799011","2754951","2668921","2577257","2506854","2439672","2370981","2304799","2251153","2209613","2165449","2111768","2021473","1917612","1841884","1777986","1729806","1702689","1671850","1644884","1635358","1630992","1626553","1619828","1610104","1598693","1591062","1587779","1588640","1588845","1586140","1579577","1569364","1552600","1545730",
"Russian Federation","RUS","Population ages 0-14, male","SP.POP.0014.MA.IN","18589100","19040080","19232572","19334506","19263116","19075543","18768045","18437981","18117630","17765219","17359836","16996906","16688499","16368932","16037947","15723070","15471008","15285765","15168571","15165721","15290132","15475175","15712906","16012171","16336667","16607919","16838612","17053252","17246157","17354163","17300577","17218236","17037478","16789712","16540042","16267338","15927100","15502154","14959812","14342310","13717460","13063832","12377263","11835068","11474616","11161763","10926088","10832051","10873787","10988686","11092380","11253683","11534048","11848074","12171402","12497009","12798804","13021292","13131644","13179397","13178608","13165537","13108476","12976036",
"Rwanda","RWA","Population ages 0-14, male","SP.POP.0014.MA.IN","715193","742067","767166","790105","810553","829453","848310","867720","887960","909101","931310","954231","977607","1001696","1026449","1051920","1078802","1107855","1139964","1176902","1219608","1268220","1322074","1378722","1436322","1494654","1554108","1614551","1674132","1730791","1783584","1826058","1863778","1916596","1672265","1455774","1691692","1898725","1915085","1886002","1859614","1839900","1836850","1855584","1887777","1927132","1972897","2023431","2075241","2124960","2171958","2217393","2264604","2313798","2361951","2408077","2451718","2493891","2534761","2572743","2608013","2641868","2674979","2708849",
"South Asia","SAS","Population ages 0-14, male","SP.POP.0014.MA.IN","119709048","123398100","127204780","131112934","134838684","138232174","141493351","144723131","148004974","151319132","154558021","157667580","160866296","164274629","167747276","171168896","174544951","177972462","181444122","185019069","188757287","192578445","196569646","200801561","205196975","209619495","213971927","218242536","222442550","226627383","230678853","234607916","238740789","242980856","246987548","250665319","253982460","257080804","260040079","262817482","265382402","267893120","270537111","273008744","275015600","276669833","277968554","278956011","279785881","280471111","280976732","281305516","281404991","281245220","280717968","279802810","278677504","277356573","275958967","274504182","273007955","271646864","270303379","268947640",
"Saudi Arabia","SAU","Population ages 0-14, male","SP.POP.0014.MA.IN","960382","997886","1037570","1080677","1125200","1168877","1213852","1261840","1313019","1367561","1426200","1489775","1559140","1634644","1716329","1827306","1959246","2084097","2204217","2318371","2427195","2531017","2630477","2727663","2823181","2917247","3010438","3103964","3200734","3302347","3407940","3514323","3613138","3682259","3711023","3725514","3744309","3767965","3801236","3845855","3896352","3949459","4005098","4059650","4116612","4172534","4225980","4285167","4345745","4399659","4446359","4488466","4525723","4558231","4587601","4615718","4643493","4676233","4719033","4768787","4801486","4821232","4840146","4846228",
"Sudan","SDN","Population ages 0-14, male","SP.POP.0014.MA.IN","1948422","2011270","2077429","2147385","2223596","2303428","2381731","2461684","2544312","2628813","2716249","2810434","2910307","3013403","3131886","3266436","3406710","3554348","3710324","3872522","4041305","4215951","4387823","4525717","4630643","4729899","4837894","4943996","5022969","5109985","5216851","5318548","5408508","5491525","5585033","5675402","5751121","5820464","5879974","5943952","6021499","6103047","6190082","6280589","6368573","6459854","6570699","6706713","6859824","7026219","7199188","7370128","7542353","7720874","7912750","8119629","8335148","8561049","8795714","9033536","9273952","9506990","9723710","9925805",
"Senegal","SEN","Population ages 0-14, male","SP.POP.0014.MA.IN","716617","739985","764161","789532","816924","843066","866930","891476","916716","942728","969753","998045","1027809","1059107","1091909","1126356","1162731","1200812","1240311","1281184","1323384","1366820","1411219","1456251","1501475","1546739","1591816","1636669","1680731","1723865","1766990","1809301","1850181","1890381","1929639","1967726","2004949","2041924","2079421","2118653","2159800","2202565","2247592","2296090","2348241","2403516","2463747","2527907","2594190","2665163","2740536","2818301","2897988","2978454","3058271","3135473","3210022","3283331","3356267","3428568","3499205","3566735","3632156","3697308",
"Singapore","SGP","Population ages 0-14, male","SP.POP.0014.MA.IN","383206","400696","412912","422184","429905","435065","438345","438622","434812","427890","420746","414984","408962","402744","394748","384522","374265","365001","355014","345769","337477","342954","349226","346597","347148","341146","333295","330572","331311","333391","340965","348985","358248","363937","370435","377823","392032","402701","409352","400838","397266","404541","406095","393612","387241","383823","385682","390138","394055","384122","372519","372795","378424","376879","369525","360976","357185","353178","352860","357775","355721","337070","344133","356884",
"Solomon Islands","SLB","Population ages 0-14, male","SP.POP.0014.MA.IN","31224","32047","32917","33827","34775","35777","36824","37905","39030","40217","41478","42998","44748","46514","48328","50113","51800","53474","55177","56896","58623","60361","62107","63869","65633","67369","69100","70835","72563","74315","76115","77931","79733","81551","83417","85343","87302","89250","91197","93103","95050","97076","99091","101114","103144","105191","107301","109467","111631","113823","116101","118511","121077","123749","126453","129151","131811","134414","136958","139463","141983","144465","146868","149197",
"Sierra Leone","SLE","Population ages 0-14, male","SP.POP.0014.MA.IN","442806","451109","460057","470781","483971","497712","511212","525185","539538","553872","568249","582531","596793","611247","625845","640467","654778","669415","684716","700211","716122","732479","749372","767361","786388","806113","828162","852792","878147","902055","939523","952534","937674","938259","944449","948497","955567","970092","981897","990022","1016264","1077868","1141473","1188614","1228616","1260610","1286871","1312896","1342656","1375054","1408003","1439373","1469424","1497648","1523523","1546753","1569141","1591153","1612315","1633823","1655659","1676256","1695001","1712124",
"El Salvador","SLV","Population ages 0-14, male","SP.POP.0014.MA.IN","637948","658808","679446","699969","721356","743411","766665","790861","815348","839485","861195","880211","897992","914642","930260","944880","958279","970889","982854","993899","1003143","1006426","1012803","1026996","1040911","1054690","1067893","1081061","1097959","1117126","1135312","1152290","1168029","1172730","1166150","1158021","1148893","1140351","1133328","1127791","1123345","1118982","1112985","1104359","1093547","1080731","1066124","1051884","1037251","1020401","1002405","984076","965608","946933","928732","911571","895192","879962","866440","854645","845174","837121","828226","818741",
"San Marino","SMR","Population ages 0-14, male","SP.POP.0014.MA.IN","2104","2146","2181","2203","2208","2215","2239","2277","2323","2391","2459","2508","2527","2536","2545","2535","2520","2494","2459","2422","2380","2334","2291","2235","2171","2114","2066","2032","2005","1980","1958","1938","1913","1907","1914","1929","1963","1995","2029","2063","2102","2154","2217","2278","2320","2383","2490","2542","2516","2519","2570","2617","2629","2630","2631","2621","2593","2547","2491","2429","2351","2264","2199","2133",
"Somalia","SOM","Population ages 0-14, male","SP.POP.0014.MA.IN","640702","661162","681464","701925","722054","740333","757520","775327","793871","813101","833168","853836","875264","897886","920058","941783","964640","990753","1065673","1209352","1321114","1335385","1344748","1393969","1452292","1519602","1591654","1658150","1669973","1653945","1657675","1594060","1509831","1552630","1638963","1704383","1771761","1838971","1920532","2003167","2087759","2175090","2260550","2348489","2442091","2539819","2635788","2731582","2813531","2878562","2945324","2985268","3033579","3128181","3233510","3338260","3460933","3592608","3716609","3845296","3970651","4090334","4210425","4331292",
"Serbia","SRB","Population ages 0-14, male","SP.POP.0014.MA.IN","877687","875054","869430","859731","845988","829940","821950","815761","809148","804241","799782","798124","800151","804121","805832","805119","805956","807880","809538","810605","809799","807696","804183","800814","797205","793565","792250","789018","783315","775277","765137","756075","749458","740964","731791","709728","698831","686806","669429","648980","631924","620977","612726","603903","595093","585459","574535","564322","555249","547033","539285","529602","522977","521824","524279","524020","519832","513810","507978","504373","503416","503610","496882","497364",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 0-14, male","SP.POP.0014.MA.IN","49132172","50437948","51819942","53300993","54892364","56542388","58216609","59938695","61720905","63561570","65468476","67439970","69463605","71551601","73728148","75992388","78327579","80681625","83157400","85799668","88477913","91281853","94217063","97070515","99902650","102863332","105930641","109098625","112222586","115367468","118592889","121788757","124966089","128199289","131286301","134372515","137706347","141024590","144238979","147494108","150922919","154493545","158193743","162025326","166020291","170219259","174627803","179226136","184000027","188900223","193908080","199012298","204233047","209551375","214845208","220121827","225389412","230602981","235769209","240907282","246022523","251063381","256005840","260835342",
"South Sudan","SSD","Population ages 0-14, male","SP.POP.0014.MA.IN","601673","609437","618276","628774","642726","659127","674169","687946","701906","715541","728870","744638","762820","782706","804330","826213","848431","871121","894297","917798","941792","966367","991203","1016964","1043965","1073308","1105345","1129119","1099856","1064832","1082604","1115496","1143280","1165594","1202424","1247703","1288489","1332782","1356040","1385459","1445957","1511952","1585514","1662005","1730125","1790477","1849633","1909102","1972285","2038865","2112698","2194091","2277760","2361245","2423957","2466688","2490517","2484118","2466628","2453929","2444033","2434221","2424786","2413286",
"Sub-Saharan Africa","SSF","Population ages 0-14, male","SP.POP.0014.MA.IN","49140490","50446640","51829001","53310422","54902169","56552580","58227189","59949651","61732220","63573220","65480424","67452122","69475943","71563985","73740601","76004960","78340206","80694285","83169925","85812114","88490301","91294233","94229326","97082570","99914621","102875265","105942518","109110877","112234706","115379441","118604672","121800487","124977714","128210956","131298094","134384300","137718081","141036383","144250936","147506077","150934773","154505200","158205552","162036805","166031509","170230335","174638919","179237132","184011120","188911182","193919145","199022880","204243620","209562100","214856059","220132892","225400628","230614355","235780693","240918849","246034148","251075058","256019910","260849328",
"Small states","SST","Population ages 0-14, male","SP.POP.0014.MA.IN","1622047","1660109","1700145","1738332","1773362","1806955","1838933","1867667","1894659","1920160","1943015","1963863","1981230","1995275","2008099","2022340","2039954","2058811","2077726","2098898","2121996","2144615","2168314","2194341","2221980","2253271","2287447","2323640","2361409","2401579","2443518","2480656","2493661","2502456","2519112","2529358","2538739","2545489","2548742","2551029","2553172","2556270","2559731","2559609","2556250","2552190","2547892","2543634","2540296","2537755","2536832","2536066","2536472","2541682","2552040","2560496","2565960","2571262","2575391","2577008","2575774","2574265","2577072","2577097",
"Sao Tome and Principe","STP","Population ages 0-14, male","SP.POP.0014.MA.IN","11523","12173","13181","14086","14904","15656","16361","17034","17702","18377","18872","19145","19388","19647","19928","20248","20614","21024","21466","21894","22269","22574","22892","23249","23585","24094","24772","25474","26216","26964","27705","28397","29013","29564","30049","30473","30839","31136","31335","31438","31467","31792","32455","33128","33819","34541","35305","36131","36995","37838","38608","39336","40177","41088","41914","42624","43206","43664","44011","44251","44546","44852","45103","45413",
"Suriname","SUR","Population ages 0-14, male","SP.POP.0014.MA.IN","63025","65570","68255","71173","74399","77951","81639","85280","88738","91911","94717","97020","96951","94783","92567","90274","87864","85321","82669","79931","77739","76346","75319","74616","74296","74372","74691","74987","75532","76360","76960","77463","78136","78779","79754","80753","81138","81171","80908","80423","79834","79268","78808","78453","78642","79313","79980","80676","81364","81991","82532","82982","83284","83380","83317","83195","83066","82940","82833","82723","82614","82541","82493","82458",
"Slovak Republic","SVK","Population ages 0-14, male","SP.POP.0014.MA.IN","653338","673499","677652","678925","680290","679424","674375","666323","657077","648615","639663","631074","625645","623769","626478","631265","636827","644385","651852","658274","663716","669266","676571","684826","692059","697686","701421","701819","698870","692426","683690","672456","660251","649520","637169","622559","607776","592721","576998","560878","542837","524197","507238","491319","477169","464579","452547","442072","433693","429061","427520","426940","426525","425868","425757","426389","428904","433369","438040","441605","443356","443402","437812","434136",
"Slovenia","SVN","Population ages 0-14, male","SP.POP.0014.MA.IN","218293","219888","220232","220422","220191","219193","218416","217626","216070","214030","212512","211772","211840","212482","212734","214087","216545","218381","220093","222048","223629","223037","222105","222188","221936","221388","221956","221822","219302","215912","211998","207724","202881","197527","192060","186667","181182","175821","170698","166367","162710","159057","155372","151795","148786","146655","145451","145390","145603","147513","149096","150665","152596","154425","156114","157497","158518","159547","161043","162828","164194","164508","164083","163232",
"Sweden","SWE","Population ages 0-14, male","SP.POP.0014.MA.IN","862196","847721","836128","828130","826692","831473","839402","847158","851310","855179","860816","864619","865725","865853","867381","869668","869578","866485","859427","848068","834916","820499","805219","792141","783315","777664","773034","769888","771010","776500","786422","800239","815086","829983","843432","850943","852196","850528","847500","843472","838461","832890","827477","821590","814345","805366","797224","792476","790833","793521","800986","811714","824924","840258","856590","873521","892608","911528","926492","938016","945254","949534","949785","944113",
"Eswatini","SWZ","Population ages 0-14, male","SP.POP.0014.MA.IN","81226","83686","86157","88718","91171","93469","95880","98189","100391","102812","105521","108528","111803","115315","119152","123350","127868","132600","137496","142559","147729","152279","156960","162365","167817","174086","180695","186957","193517","199795","205653","211634","217448","222614","225713","227596","229414","229810","229146","228298","227204","225893","224354","222700","220934","219190","217596","216116","214710","213416","212741","212665","212772","212981","213024","212802","212493","212078","211481","210644","210057","209724","209417","209066",
"Sint Maarten (Dutch part)","SXM","Population ages 0-14, male","SP.POP.0014.MA.IN","533","579","633","689","748","810","876","947","1021","1103","1194","1285","1362","1425","1487","1559","1642","1740","1852","1972","2095","2224","2358","2480","2591","2702","2820","2954","3106","3282","3490","3734","3953","4050","4067","4068","4052","4025","4022","3984","3899","3889","3853","3859","3900","3886","3877","3869","3825","3780","3672","3536","4082","4641","4542","4403","4158","3829","3621","3533","3443","3312","3132","2952",
"Seychelles","SYC","Population ages 0-14, male","SP.POP.0014.MA.IN","8318","8692","9059","9429","9805","10192","10580","10956","11315","11650","11948","12152","12338","12384","12453","12572","12627","12660","12525","12446","12388","12380","12263","12055","11971","11933","11877","12252","12120","11973","11783","11730","11625","11667","11793","11785","11734","11793","11957","11969","11854","11655","11809","11479","11218","11076","11116","10996","11093","10959","11065","10582","10573","10725","10851","11065","11216","11374","11484","11567","11625","11677","14070","13986",
"Syrian Arab Republic","SYR","Population ages 0-14, male","SP.POP.0014.MA.IN","1073053","1116078","1157920","1197701","1239828","1286839","1335971","1387198","1440366","1495823","1553654","1613206","1674150","1736405","1800221","1866175","1934963","2006771","2080948","2156456","2232406","2307211","2379218","2452060","2526874","2601225","2675749","2749811","2821429","2888566","2950382","3006186","3056632","3105448","3154513","3202977","3250343","3295661","3338312","3379049","3418211","3459164","3503906","3552392","3607446","3669904","3757904","3880548","3990015","4076703","4162791","4235081","4268291","4228896","4138988","4043518","3954694","3864884","3785811","3726526","3667251","3606505","3558859","3527202",
"Turks and Caicos Islands","TCA","Population ages 0-14, male","SP.POP.0014.MA.IN","1288","1293","1292","1290","1293","1301","1312","1328","1344","1360","1372","1376","1383","1401","1424","1454","1485","1514","1542","1559","1569","1587","1607","1627","1647","1664","1682","1702","1722","1746","1789","1867","1958","2047","2131","2213","2292","2375","2465","2558","2661","2771","2865","2934","2985","3031","3085","3150","3220","3285","3329","3327","3310","3309","3310","3319","3341","3380","3439","3510","3586","3653","3707","3751",
"Chad","TCD","Population ages 0-14, male","SP.POP.0014.MA.IN","616524","631781","647717","664307","682596","699858","714989","730824","747507","765334","784526","804929","828114","853705","879427","905205","931139","957108","983005","1009687","1032210","1051920","1081099","1117138","1149164","1178950","1212633","1249881","1290144","1334081","1379512","1429698","1486421","1542858","1599386","1663588","1736355","1812406","1886507","1958973","2034475","2113920","2194195","2276044","2363102","2453137","2545149","2637598","2729957","2827210","2929710","3033209","3137739","3245742","3356499","3467095","3577597","3690080","3805359","3921524","4036790","4152573","4270057","4388918",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population ages 0-14, male","SP.POP.0014.MA.IN","184798663","183760385","186522418","193819719","200953701","207017802","213179689","218083486","223043390","228750748","234250203","239886874","244492626","248788915","253818805","258507928","262555472","263907077","261367073","258296456","256106732","254463616","254211962","253235919","250975138","249119463","248144874","248544641","249438094","250796335","253405282","255897209","257540585","258941452","259699215","259653067","258865229","257062067","255013734","252954043","250329182","246866551","242298398","237548060","232874456","227834565","223942642","221916651","220731782","220112288","219841664","219973481","220954585","222287372","223624257","224576115","225442988","226788364","227346151","226821179","225241517","222459170","218938213","214916085",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population ages 0-14, male","SP.POP.0014.MA.IN","50217616","51577328","52489015","53179803","53559045","53668621","53631315","53623040","53575270","53396737","53075570","52799429","52628954","52455682","52285944","52129971","52038866","52023406","52051149","52262769","52724452","53300785","53921851","54558104","55258446","55955779","56592779","57169602","57645687","57931666","58023174","57967171","57730342","57369710","56864079","56207836","55467795","54562374","53406455","52083245","50724914","49313583","47862649","46623387","45635772","44775951","44099306","43638829","43533527","43638386","43824875","44110627","44510775","45025478","45615189","46266054","46914971","47505317","48010588","48428784","48700354","48902462","48493701","48284338",
"Togo","TGO","Population ages 0-14, male","SP.POP.0014.MA.IN","360400","367235","374047","381255","390007","401477","416092","433591","452711","472069","490612","507760","523636","538938","554211","569559","585080","600746","616600","633360","651930","672715","695454","719284","743285","766514","789005","811689","834536","857167","879711","902182","924528","914116","912938","950264","982373","1008674","1031499","1055549","1080579","1106269","1132624","1159746","1187438","1215768","1246065","1278625","1312771","1348006","1384408","1421489","1457998","1493646","1528316","1562214","1595748","1628855","1661335","1693588","1725360","1755854","1784402","1811343",
"Thailand","THA","Population ages 0-14, male","SP.POP.0014.MA.IN","6003369","6227174","6458409","6696196","6935678","7167145","7388727","7604000","7810769","8006876","8192897","8366366","8526496","8671086","8795158","8897278","8974013","9024223","9051406","9061953","9067072","9064781","9044446","9004863","8950659","8886810","8817016","8741983","8663491","8589986","8492532","8389118","8306195","8234564","8183826","8146980","8110759","8057430","7987114","7900096","7786662","7660793","7546725","7442328","7340381","7232536","7122653","7027307","6947497","6872818","6777170","6661004","6550563","6454439","6373141","6295731","6217336","6141821","6068013","5991330","5910604","5823778","5728446","5628139",
"Tajikistan","TJK","Population ages 0-14, male","SP.POP.0014.MA.IN","432756","463635","494546","524448","552653","578778","603610","627204","649618","671063","691561","711038","729418","746854","763813","780792","798163","816291","835673","856540","878956","903017","928624","955983","985343","1010968","1034575","1062021","1092305","1131297","1175171","1216374","1252171","1282764","1313352","1344366","1372826","1378524","1360725","1334779","1325416","1335316","1342168","1347469","1351975","1355952","1361222","1370911","1386043","1404919","1427120","1455203","1488216","1523349","1562005","1601839","1639546","1675454","1711706","1749423","1786389","1820960","1851542","1876811",
"Turkmenistan","TKM","Population ages 0-14, male","SP.POP.0014.MA.IN","317568","339547","361722","383473","403345","421151","438090","454065","468932","482801","495766","507888","519025","529192","538606","547357","555687","563917","572283","581153","590268","600160","611706","624455","638117","653106","670300","689436","708297","728896","751048","771627","791606","810895","828024","842162","852664","859744","864258","865778","863856","858547","850628","841791","831780","822053","814920","809742","806945","807923","813584","824020","838794","856990","877579","899466","921915","944374","965678","984928","1001839","1016071","1027154","1034532",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population ages 0-14, male","SP.POP.0014.MA.IN","45731017","47197633","48668566","50121693","51543103","52936478","54304742","55635937","56926809","58181761","59399467","60544162","61629297","62705505","63769974","64824558","65880192","66953162","68044212","69133462","70202778","71228489","72246491","73284896","74310087","75300908","76240919","77123278","77961674","78757233","79509396","80192024","80799533","81351153","81847460","82289143","82656846","82948041","83181587","83357877","83468517","83511450","83480034","83364806","83192901","82988549","82743768","82465636","82149096","81804938","81429421","81134143","80829353","80472595","80102896","79750088","79408224","79067886","78717313","78331773","77890293","77393855","76856933","76301834",
"Timor-Leste","TLS","Population ages 0-14, male","SP.POP.0014.MA.IN","94680","95211","95765","96560","97459","99004","101337","103717","106122","108518","110882","113191","115421","117537","119209","121780","125605","129124","131779","133454","134842","135773","136329","137354","139077","141681","145192","149745","155414","161820","167900","171751","174091","176774","179693","182605","185347","187967","190499","192818","195395","198930","203130","207462","211856","216287","220570","224529","227913","230718","233749","237161","240070","241914","242877","243497","243797","243671","243159","242303","241415","240767","240379","240297",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population ages 0-14, male","SP.POP.0014.MA.IN","21484560","22190973","22896633","23615796","24324190","25034747","25774130","26528808","27277911","28027673","28788684","29557542","30337129","31129940","31938526","32856141","33960356","35032711","35933824","36889740","37977797","39125737","40311072","41536729","42801264","44048729","45291102","46507202","47652645","48738625","49703537","50571261","51383632","52106418","52657993","52989374","53147554","53163630","53087270","52958804","52809554","52656108","52494554","52357106","52297833","52324516","52362713","52434580","52747051","53310917","54051016","54978069","56100501","57453591","58961318","60427856","61633570","62633408","63561982","64349063","64978727","65474646","65833585","66068452",
"Tonga","TON","Population ages 0-14, male","SP.POP.0014.MA.IN","16210","16741","17287","17846","18399","18953","19476","19998","20504","20936","21300","21600","21839","22022","22223","22458","22671","22659","22452","22251","22050","21845","21627","21397","21183","21002","20859","20754","20684","20655","20661","20698","20755","20806","20843","20873","20871","20792","20684","20611","20582","20605","20677","20806","20967","21128","21265","21274","21158","21057","20997","20970","20857","20629","20415","20191","19955","19728","19477","19238","19086","18975","18924","18966",
"South Asia (IDA & IBRD)","TSA","Population ages 0-14, male","SP.POP.0014.MA.IN","119709048","123398100","127204780","131112934","134838684","138232174","141493351","144723131","148004974","151319132","154558021","157667580","160866296","164274629","167747276","171168896","174544951","177972462","181444122","185019069","188757287","192578445","196569646","200801561","205196975","209619495","213971927","218242536","222442550","226627383","230678853","234607916","238740789","242980856","246987548","250665319","253982460","257080804","260040079","262817482","265382402","267893120","270537111","273008744","275015600","276669833","277968554","278956011","279785881","280471111","280976732","281305516","281404991","281245220","280717968","279802810","278677504","277356573","275958967","274504182","273007955","271646864","270303379","268947640",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population ages 0-14, male","SP.POP.0014.MA.IN","49140490","50446640","51829001","53310422","54902169","56552580","58227189","59949651","61732220","63573220","65480424","67452122","69475943","71563985","73740601","76004960","78340206","80694285","83169925","85812114","88490301","91294233","94229326","97082570","99914621","102875265","105942518","109110877","112234706","115379441","118604672","121800487","124977714","128210956","131298094","134384300","137718081","141036383","144250936","147506077","150934773","154505200","158205552","162036805","166031509","170230335","174638919","179237132","184011120","188911182","193919145","199022880","204243620","209562100","214856059","220132892","225400628","230614355","235780693","240918849","246034148","251075058","256019910","260849328",
"Trinidad and Tobago","TTO","Population ages 0-14, male","SP.POP.0014.MA.IN","186627","190503","193863","197060","199987","202279","203816","204757","205181","204832","203475","202168","201802","201672","201093","200021","198657","197165","196034","195917","197046","199364","202490","205885","209218","212743","216064","218217","219263","219501","219014","217813","215915","213119","209285","204511","198894","192700","186356","180294","174520","169030","164134","159982","156612","154003","152081","150724","149893","149462","149427","149821","150458","151122","151598","151851","151929","151837","152232","152011","150900","149898","148443","146587",
"Tunisia","TUN","Population ages 0-14, male","SP.POP.0014.MA.IN","929209","945976","964905","986807","1010050","1034638","1063702","1095111","1125400","1153830","1180102","1204098","1226951","1250454","1275047","1301031","1327627","1353644","1378304","1401499","1423341","1445402","1468808","1493325","1520337","1549518","1579193","1606614","1628738","1644168","1654334","1660877","1664067","1664716","1661974","1654656","1641612","1622779","1599083","1570171","1537491","1502996","1468699","1437582","1411052","1389105","1370516","1355009","1343864","1338200","1339544","1348482","1365104","1388394","1416210","1446008","1475460","1503567","1527883","1546998","1561354","1571601","1577810","1579567",
"Turkiye","TUR","Population ages 0-14, male","SP.POP.0014.MA.IN","6000744","6177186","6358187","6532128","6698299","6847407","7039578","7298131","7536086","7719027","7878477","8032476","8182026","8335439","8482421","8593382","8681957","8783457","8887222","8979221","9075739","9176450","9290968","9358926","9419465","9529215","9625562","9708937","9784008","9853967","9914780","9957118","9989010","10019919","10048124","10075794","10110165","10149018","10184798","10211324","10223916","10238268","10235699","10201564","10163738","10137344","10120511","10062152","10051793","10041019","10033321","10013123","9965800","9918680","9883177","9876023","9891065","9940001","10036807","10124218","10140577","10133207","10124985","10054783",
"Tuvalu","TUV","Population ages 0-14, male","SP.POP.0014.MA.IN","1120","1163","1196","1219","1219","1209","1214","1234","1265","1276","1270","1267","1265","1261","1278","1316","1355","1391","1421","1437","1445","1449","1448","1447","1450","1472","1516","1564","1617","1673","1728","1786","1836","1866","1886","1898","1902","1894","1877","1862","1846","1831","1822","1812","1802","1792","1781","1773","1774","1779","1792","1815","1844","1850","1831","1816","1806","1800","1803","1814","1830","1849","1866","1878",
"Tanzania","TZA","Population ages 0-14, male","SP.POP.0014.MA.IN","2286303","2354339","2425039","2501159","2584522","2672106","2761925","2854437","2948633","3046432","3150536","3261249","3377623","3500842","3632794","3772468","3918134","4069825","4228830","4392979","4552284","4705373","4859539","5028400","5194768","5360840","5531366","5700086","5853362","5980180","6104017","6227231","6350679","6542764","6815017","7017698","7080603","7172964","7339757","7516995","7725667","7928694","8127897","8341328","8571313","8822310","9089153","9364385","9639180","9891842","10162570","10469923","10781081","11112675","11463278","11857606","12273773","12666041","13021662","13342647","13667435","14002239","14344820","14693267",
"Uganda","UGA","Population ages 0-14, male","SP.POP.0014.MA.IN","1775643","1836550","1896067","1953630","2008411","2064700","2126066","2191293","2260761","2333651","2409382","2485958","2561361","2636643","2712862","2790958","2870620","2950607","3030805","3110111","3185452","3258736","3335396","3416532","3503989","3601483","3709627","3827490","3954159","4089542","4233172","4385216","4548501","4723145","4905237","5088322","5273975","5462657","5653885","5850122","6047138","6244054","6443562","6644752","6846810","7049996","7254034","7458489","7661227","7864744","8070332","8278950","8489230","8698157","8905852","9111807","9319960","9533131","9751612","9975656","10203319","10433789","10661064","10881596",
"Ukraine","UKR","Population ages 0-14, male","SP.POP.0014.MA.IN","5817583","5972576","6070112","6136505","6147134","6130347","6114475","6096230","6073523","6027931","5966952","5922771","5885460","5830909","5757919","5681996","5608899","5536166","5457660","5422575","5438553","5459805","5475094","5514888","5570579","5613363","5645195","5660039","5665955","5676665","5664988","5638612","5615927","5575034","5483254","5355030","5210459","5052075","4858697","4639122","4421997","4192896","3975311","3806156","3665981","3542961","3444709","3377088","3344707","3341578","3348152","3362203","3395743","3443447","3485419","3526836","3555428","3568775","3557434","3528260","3490689","3439545","3027888","2943485",
"Upper middle income","UMC","Population ages 0-14, male","SP.POP.0014.MA.IN","237247438","237883363","242259440","251064828","259632156","267075746","274638866","280998193","287351447","294335609","301039266","307793083","313473840","318840125","324930952","330777067","336028438","338468420","336911796","334870228","333753007","333152585","333982040","334121057","333010399","332311183","332471393","333981553","335915213","338195661","341611755","344731594","346849983","348554088","349371306","349136591","348002747","345643631","342926065","340124499","336647113","332223850","326601314","320778392","315126890","309254135","304524738","301672535","300096263","299347107","298973860","299166088","300367829","302052093","303854307","305366217","306634716","308302327","309224645","308919376","307307754","304309234","300038852","295388734",
"Uruguay","URY","Population ages 0-14, male","SP.POP.0014.MA.IN","353741","359362","364929","370590","376182","381212","385612","389314","392259","394334","395475","396333","397325","398365","399944","402253","405069","407574","409119","409909","409889","409531","409439","409500","409630","410149","410606","410307","409981","409597","408082","406032","404540","403643","403615","404773","406364","407855","409001","409557","409291","408127","406788","404758","401676","398819","396077","392953","389708","386142","382250","378465","374992","372076","369710","367991","366491","363781","359566","354180","347783","341239","335015","328929",
"United States","USA","Population ages 0-14, male","SP.POP.0014.MA.IN","28327657","28878168","29176142","29456293","29829126","30250108","30282597","30067039","29928846","29722850","29558479","29376054","29035754","28586770","28125344","27671932","27195381","26793218","26473126","26243690","26098795","26079445","26129673","26178337","26205466","26225351","26278615","26447722","26742437","27103448","27557439","28091949","28626063","29096358","29459319","29732258","29966562","30229732","30502536","30762441","30957400","31053580","31121608","31165064","31183478","31156164","31160489","31215239","31302945","31367944","31399795","31431445","31505723","31561536","31615608","31647921","31682151","31694295","31624948","31478486","31404225","30995165","30621756","30280628",
