"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Philippines","PHL","Population ages 0-14, female","SP.POP.0014.FE.IN","6690318","6918994","7137803","7347984","7547985","7737334","7915172","8083541","8247846","8409118","8570309","8728573","8876754","9011428","9121387","9221995","9349404","9511379","9695667","9888642","10096294","10322566","10551889","10777032","10993058","11195712","11384444","11565604","11751348","11942874","12152331","12376073","12596098","12805963","13001828","13195508","13407539","13632424","13852783","14063346","14271860","14490969","14702618","14904379","15098135","15272941","15429812","15553178","15635293","15699875","15782208","15886871","15992540","16088078","16161047","16230093","16325925","16438212","16546194","16647020","16740684","16826697","16908745","16984834",
"Palau","PLW","Population ages 0-14, female","SP.POP.0014.FE.IN","2138","2233","2325","2409","2488","2558","2614","2626","2594","2565","2581","2643","2715","2762","2738","2670","2608","2548","2492","2432","2367","2311","2278","2265","2271","2290","2288","2258","2236","2230","2228","2223","2230","2251","2287","2333","2385","2433","2476","2513","2521","2499","2467","2429","2387","2315","2211","2113","2029","1960","1902","1851","1813","1790","1767","1753","1755","1757","1765","1781","1795","1804","1810","1812",
"Papua New Guinea","PNG","Population ages 0-14, female","SP.POP.0014.FE.IN","410564","423428","435188","446843","457717","468387","480096","492590","505695","519910","534969","550464","565894","580432","593650","605538","616123","625466","633654","640845","647372","655301","665048","675443","686616","698543","711179","724270","737774","752713","771819","795588","821888","849493","877811","906599","935907","965823","995836","1026103","1056791","1087235","1117592","1148275","1179114","1210241","1241941","1273911","1305944","1338033","1370370","1402258","1432933","1462607","1491169","1518501","1544525","1569060","1592205","1614272","1634726","1653472","1670516","1685528",
"Poland","POL","Population ages 0-14, female","SP.POP.0014.FE.IN","4857045","4902733","4895087","4873002","4844636","4782906","4690051","4600067","4507206","4407929","4283043","4165831","4086258","4024667","3990410","3984526","4009706","4052549","4092367","4142781","4213804","4289952","4372139","4463817","4552901","4627761","4680413","4704720","4702749","4681892","4644885","4596726","4540376","4471977","4390827","4292459","4183050","4064825","3928904","3786483","3608655","3479060","3362542","3252789","3151613","3060498","2978720","2913797","2872380","2848133","2822106","2807174","2792809","2781143","2772827","2768221","2770470","2787404","2809248","2824731","2829719","2821720","2715706","2669422",
"Pre-demographic dividend","PRE","Population ages 0-14, female","SP.POP.0014.FE.IN","40032937","41063717","42175924","43377212","44672479","46017641","47377844","48770651","50205656","51691627","53247557","54877455","56573881","58347099","60198303","62126207","64093466","66106449","68259689","70517785","72665336","74572156","76591743","78850179","81223505","83633688","85996382","88330843","90551157","92864294","95156804","97358561","99961155","102988952","106122193","109163788","112058434","114997630","118042498","121212374","124460355","127832415","131604340","135534891","139383870","143344396","147358438","151387603","155689623","160218608","164809783","169496570","174354334","179307917","184175979","188936285","193661533","198347318","202966462","207540419","212103803","216613292","221043920","225428892",
"Puerto Rico","PRI","Population ages 0-14, female","SP.POP.0014.FE.IN","493941","495124","497681","501733","505863","508929","510697","510290","508172","505563","502966","500865","500649","501922","503383","504138","504760","504909","504070","502901","501258","499126","497359","495948","494486","492311","489076","485466","482066","478450","474932","470970","466448","463032","460144","457360","456375","455366","453147","450583","446760","442124","436344","429335","421025","411066","399596","387624","376030","365393","354826","341418","327856","314089","298350","282159","265779","248704","229650","222720","223447","217526","211269","208243",
"Korea, Dem. People's Rep.","PRK","Population ages 0-14, female","SP.POP.0014.FE.IN","2196073","2214892","2236753","2279788","2337892","2399037","2495743","2635743","2769338","2879149","2973738","3059011","3126635","3158917","3174429","3187208","3189903","3180694","3155101","3123558","3091931","3054197","3000594","2939665","2883392","2829212","2781495","2734576","2701873","2695334","2703449","2728273","2767170","2811369","2855207","2886857","2904622","2915924","2921881","2922486","2915392","2900847","2879359","2857595","2838481","2813364","2779345","2739526","2698037","2657137","2612174","2564415","2522695","2488449","2460841","2440050","2423288","2410221","2402226","2397608","2395902","2397149","2399504","2400893",
"Portugal","PRT","Population ages 0-14, female","SP.POP.0014.FE.IN","1273468","1276244","1285433","1290196","1291923","1289972","1283306","1276025","1267611","1251197","1224939","1204119","1192508","1180223","1185629","1221438","1247443","1251135","1249621","1243328","1234915","1223050","1208790","1193500","1177067","1157283","1131718","1102002","1069835","1035359","997111","957801","925308","902972","884563","866445","850570","838118","828914","823416","818496","815020","815489","815886","814162","811188","806828","801147","795378","790303","782942","772821","761898","749062","734129","719267","707913","699389","691777","685818","680032","676511","671146","669853",
"Paraguay","PRY","Population ages 0-14, female","SP.POP.0014.FE.IN","435051","444615","454563","465510","477167","488717","500098","511025","521400","531226","540553","549501","558283","567021","575810","584623","593327","602090","611085","620876","632195","645417","660590","677343","695412","714698","735017","756177","777956","799873","821659","843203","864096","884127","902947","919984","934842","947615","958459","967208","973761","977877","979442","977050","971501","965049","957833","950152","942432","935163","929268","924930","921525","919500","919423","921169","924449","928838","933865","939092","944809","950838","956627","962053",
"West Bank and Gaza","PSE","Population ages 0-14, female","SP.POP.0014.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","478319","499602","521871","545032","568845","593196","617993","643132","656316","669570","682513","695492","708389","720574","731888","742204","751489","759867","769939","780608","792094","804372","817232","830175","843322","856971","870529","882549","900173","917102","932281","946106","959125","970960",
"Pacific island small states","PSS","Population ages 0-14, female","SP.POP.0014.FE.IN","205770","212574","219402","226241","232890","239548","245936","251634","256876","261816","266344","270605","274577","278042","281172","284240","287622","291353","295214","299041","303358","308327","313291","318290","323605","329258","335272","341225","346787","352001","356796","360735","364109","367310","369886","371799","373719","375852","377909","379776","381328","382971","384630","386130","387652","389132","390561","392009","393827","396052","398670","401798","405225","408884","412746","416609","420402","423966","427098","429845","432897","436104","439303","442519",
"Post-demographic dividend","PST","Population ages 0-14, female","SP.POP.0014.FE.IN","103955824","105412790","106199157","106679462","107277661","108008241","108380757","108537217","108782978","108899431","108893298","109017014","108840377","108417151","107813570","107004290","105942676","104799755","103599984","102436534","101373502","100541043","99745019","98845008","97903955","96936699","95984781","95165481","94566054","94130021","93845156","93739876","93684419","93622222","93350330","92896360","92425818","91995642","91568263","91147953","90737856","90245132","89749884","89252350","88742173","88205332","87774078","87528582","87472990","87442864","87394859","87224162","87193539","87202206","87218831","87202736","87214643","87184191","87005148","86625973","86223498","85295472","84210683","83535439",
"French Polynesia","PYF","Population ages 0-14, female","SP.POP.0014.FE.IN","18191","18776","19411","20122","20945","21857","22784","23712","24637","25561","26478","27383","28167","28816","29425","29982","30487","30955","31429","31912","32398","32927","33464","33781","33955","34279","34733","35251","35918","36671","37396","38079","38675","39239","39716","39969","40025","39949","39745","39478","39181","38852","38505","38034","37499","37014","36640","36457","36190","35774","35461","35202","34929","34738","34551","34239","33852","33451","33108","32808","32473","32079","31641","31149",
"Qatar","QAT","Population ages 0-14, female","SP.POP.0014.FE.IN","7949","8430","9036","9766","10635","11659","12862","14263","15867","17677","19938","22458","24798","26963","28976","30867","32656","34353","35974","37558","39158","40823","42549","44281","45948","47502","49325","51485","53572","55515","57340","59066","60711","62273","63731","65063","66220","67674","69639","71756","73970","76269","78907","81554","84865","88110","89563","93399","101386","108678","115234","124108","134568","145716","155644","164106","174398","183881","190331","200925","207779","207581","208523","208572",
