"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Suriname","SUR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","4883","5212","5959","7147","7885","7928","7774","7639","7549","7507","7516","7586","7621","7609","7632","7667","7707","7741","7769","7790","7602","7234","6918","6657","6464","6349","6297","6281","6314","6394","6463","6525","6601","6680","6800","7127","7661","8281","8976","9728","10531","11377","12253","13173","13662","13712","13806","13925","14044","14158","14275","14386","14486","14608","14806","15133","15589","16128","16679","17204","17757","18211","18590","19226",
"Slovak Republic","SVK","Population ages 65 and above, male","SP.POP.65UP.MA.IN","117815","125002","129842","134586","140472","147328","154120","160760","167033","172400","176574","180213","185137","191096","197288","202703","207164","211408","215181","218745","218388","212784","205472","197400","194280","196179","199272","203831","208514","212394","215089","216508","217658","219523","221872","224491","226913","229237","230647","231283","231273","231037","231394","232052","233335","235485","238135","240997","244342","248773","252971","257643","265236","274908","285495","297300","310810","324986","339019","353210","366372","375366","370371","371211",
"Slovenia","SVN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","47026","47944","49080","50566","52461","54888","57736","60416","62645","64429","66184","68016","69762","71555","73301","75322","77384","79033","80356","81303","81008","78709","75768","72939","70966","70376","71036","72011","72595","73297","74226","75523","77157","79191","81749","85052","88557","91672","94503","97614","101026","104394","107453","109873","112348","115366","118698","122366","125550","129155","130779","132739","136741","141293","146331","151873","157258","162613","168806","175578","181755","186970","192488","198687",
"Sweden","SWE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","402156","409724","417392","424708","432723","441739","451789","461572","470148","479505","491257","502600","512280","521589","531967","542963","552950","563187","573247","581622","588203","593328","598280","602799","607026","615126","625329","632552","637894","643760","649201","652134","653169","653775","655708","656919","655885","654485","652523","650176","649513","651267","654387","658895","665782","673428","682579","697098","716907","740966","766792","791715","815345","838358","861094","881856","901522","920830","938639","954877","966700","977403","993067","1008893",
"Eswatini","SWZ","Population ages 65 and above, male","SP.POP.65UP.MA.IN","4186","4302","4423","4542","4659","4773","4891","5013","5139","5272","5413","5559","5709","5859","6005","6149","6293","6434","6571","6709","6849","6979","7102","7215","7320","7425","7529","7626","7735","7854","7976","8114","8270","8437","8585","8716","8861","9025","9214","9433","9681","9950","10243","10547","10848","11142","11438","11740","12054","12393","12768","13177","13616","14070","14600","15223","15862","16498","17129","17758","18229","18361","18223","18143",
"Sint Maarten (Dutch part)","SXM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","72","77","79","80","81","83","86","87","88","90","95","104","116","129","139","150","160","172","189","207","224","237","252","265","274","285","295","309","329","350","374","401","415","415","419","422","418","412","412","410","407","414","430","462","502","537","579","634","689","747","810","865","874","884","944","1019","1087","1175","1297","1428","1564","1701","1871","2092",
"Seychelles","SYC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1025","1010","1000","1003","1012","1028","1058","1105","1164","1229","1298","1344","1365","1360","1355","1360","1360","1336","1332","1404","1479","1553","1617","1670","1733","1798","1858","1975","2011","2047","2070","2113","2137","2192","2218","2216","2258","1976","1713","1776","1812","1825","1886","1860","1853","1864","1913","1943","2021","2073","2186","2193","2278","2382","2484","2605","2715","2834","2958","3095","3249","3411","4290","4500",
"Syrian Arab Republic","SYR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","115245","114020","113047","112212","111518","110936","110416","109962","109651","109603","109825","110311","111084","112019","113265","115042","117153","119409","121995","124936","127960","130837","133357","136538","140988","146057","151704","157961","164772","172132","179944","188155","196776","205657","214587","223537","232394","240989","249248","257155","264795","272461","280173","287783","295429","303124","314120","329286","339804","346623","355753","364981","369707","365859","358024","354136","357266","364165","375825","392985","410058","425954","447017","473900",
"Turks and Caicos Islands","TCA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","95","94","96","94","95","96","94","93","94","94","96","99","103","111","115","120","126","131","141","152","159","164","169","174","180","188","201","219","233","245","250","251","247","244","249","261","276","297","318","340","359","377","401","433","473","521","579","647","722","801","889","990","1095","1197","1296","1412","1546","1679","1812","1930","2008","2066","2115","2169",
"Chad","TCD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","53883","54550","55389","56334","57307","58243","59125","59998","60911","61847","62767","63632","64479","65378","66285","67153","67984","68812","69693","70823","70940","71120","74199","77260","77643","77983","79797","81671","83295","84986","86040","87815","90047","90475","90939","93473","95934","97339","98762","100278","101769","103242","105007","107509","110486","112659","114149","115468","116976","118733","120455","122466","124565","126887","128865","131042","134809","139350","144345","149517","153887","157478","161077","165624",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","14095065","13807854","13824097","13991467","14136437","14359038","14735494","15203483","15729691","16284548","16857353","17470180","18088696","18743136","19460936","20185602","20897330","21642582","22501122","23452341","24371081","25233580","26100725","26958849","27833454","28800918","29834665","30880741","31982504","33205329","34485957","35764721","37147374","38695454","40315992","42015294","43762250","45561501","47544998","49595610","51573148","53504195","55408661","57256874","58948479","60587042","62277992","63866148","65322554","66797547","68396766","70269410","72493190","74988958","77775317","81060417","84689800","88739600","93080332","97521976","102106031","106259689","110577812","114922132",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","6544900","6741915","6920548","7102199","7319401","7566625","7809018","8071177","8371409","8678039","8948160","9218217","9531075","9838259","10160154","10492877","10810102","11126650","11419208","11638304","11711442","11625878","11457176","11317492","11255601","11213484","11223815","11314368","11504270","11806413","12176883","12642001","13227889","13880605","14468407","14957273","15363024","15695401","15934527","16085342","16270575","16547968","16943263","17384448","17770236","18061929","18236534","18202368","17950461","17655017","17427374","17443849","17708973","18083035","18581495","19148264","19692736","20233696","20827359","21482869","22018085","22360398","22294151","22812052",
"Togo","TGO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","27463","27106","26795","26541","26410","26494","26820","27361","28040","28763","29455","30088","30680","31277","31911","32596","33336","34123","34958","35877","36923","38106","39413","40793","42188","43538","44853","46175","47521","48893","50284","51692","53120","52671","52716","54960","56932","58658","60227","61822","63399","64945","66528","68219","70018","71890","74059","76426","78902","81505","84183","87182","90459","93939","97479","101113","104947","108926","113005","117180","121480","125848","130364","135051",
"Thailand","THA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","322897","333234","345103","357567","370400","383654","397166","410765","424466","438580","453566","469621","486529","504229","522899","542441","563033","584431","605893","627061","648561","671044","694866","720815","749918","783066","820243","861752","907121","955875","1007415","1061744","1120091","1181926","1245836","1309806","1374593","1447062","1532166","1626448","1720401","1810639","1903282","2001465","2107837","2220097","2323970","2411660","2491717","2576347","2674646","2788710","2919862","3070156","3234276","3404655","3578194","3757086","3941815","4133551","4334782","4538021","4756491","4995591",
"Tajikistan","TJK","Population ages 65 and above, male","SP.POP.65UP.MA.IN","45304","46391","47618","48974","50471","52092","53685","55133","56515","57795","58899","59842","60638","61327","61998","62650","63300","63962","64496","64891","65053","64847","64396","63849","63470","64139","65667","67232","68877","70412","72374","75448","78809","81752","84565","87397","89885","92554","95759","99215","102306","105192","108492","111904","115277","118359","120840","122186","122351","121811","120875","120105","120002","120780","122444","124880","128135","132116","136884","142658","147294","153255","162382","172460",
"Turkmenistan","TKM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","38105","38019","37949","37957","38118","38434","38916","39574","40345","41121","41863","42566","43199","43793","44419","45022","45599","46205","46753","47057","47101","46910","46423","45784","45208","44806","44581","44579","44912","45779","47382","49751","52682","55936","59232","62226","64684","66659","68475","70343","72412","74791","77392","79983","82362","84277","85465","85752","85176","84216","83542","83680","84821","86894","89624","93002","97173","101901","106954","112477","118531","125385","133318","142066",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3171642","3281143","3403902","3535809","3672093","3813372","3960285","4111254","4264256","4416447","4568249","4734246","4917145","5107153","5304327","5509222","5719270","5933512","6151691","6369541","6573675","6761384","6946838","7137104","7335317","7546864","7777001","8026620","8292822","8573213","8861225","9157004","9465517","9788522","10131856","10485394","10842443","11206929","11577938","11956863","12340476","12733232","13142249","13566016","14006285","14465922","14943823","15429906","15924582","16434173","16931680","17471985","18056103","18675218","19348546","20063775","20794925","21563828","22384271","23206136","23922175","24531203","25228532","26135027",
"Timor-Leste","TLS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","4950","4913","4922","4971","5052","5165","5308","5481","5680","5891","6106","6326","6550","6779","6969","7042","7051","7090","7151","7247","7457","7662","7789","7918","8035","8126","8180","8199","8192","8227","8341","8582","8957","9397","9916","10501","11135","11807","12486","13114","13721","14384","15086","15856","16740","17751","18916","20237","21737","23500","25371","26932","28210","29450","30676","31483","31857","32173","32405","32569","32637","32537","32504","32654",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1706227","1740471","1781621","1824593","1870457","1918992","1963900","2004750","2046620","2088600","2130251","2172190","2215233","2258959","2303016","2359031","2436762","2506928","2552133","2598673","2655227","2719453","2782498","2843051","2914584","2996035","3089332","3194204","3306213","3425706","3551546","3682837","3817244","3951629","4089341","4232106","4404181","4609232","4794714","4953838","5108317","5259909","5408103","5551426","5691758","5828916","5965380","6105709","6255364","6419312","6604093","6816771","7059333","7331718","7635025","7967895","8327474","8714882","9130620","9569268","9986896","10360195","10740037","11185764",
"Tonga","TON","Population ages 65 and above, male","SP.POP.65UP.MA.IN","957","984","1015","1050","1087","1123","1167","1203","1226","1251","1277","1303","1329","1355","1392","1440","1497","1541","1570","1603","1641","1683","1727","1775","1831","1896","1966","2033","2082","2117","2154","2194","2247","2310","2372","2434","2501","2552","2580","2606","2630","2656","2689","2730","2773","2809","2836","2851","2848","2832","2840","2882","2909","2911","2896","2882","2877","2869","2875","2895","2914","2933","2948","2964",
"South Asia (IDA & IBRD)","TSA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","9638667","9922224","10256988","10627564","11005449","11363376","11698799","12019132","12345114","12695021","13064420","13410766","13797579","14271943","14767971","15279104","15797060","16303886","16791512","17261124","17713727","18145731","18568563","18993056","19416163","19844028","20280609","20723861","21176474","21647926","22146693","22677719","23250222","23868157","24518804","25197942","25907978","26648909","27433656","28273436","29139896","30021407","30933284","31852638","32749370","33619363","34473148","35313325","36165535","37060255","38016345","39055531","40177849","41396289","42921038","44767518","46757888","48884526","51123995","53429266","55551968","57093971","58369284","60358422",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3219628","3286912","3361590","3439745","3521999","3608734","3698885","3792338","3891244","3995197","4101985","4211206","4323409","4443668","4572950","4707732","4848956","4993943","5150192","5317325","5469241","5617430","5780715","5936328","6088207","6250412","6418672","6600474","6773193","6936485","7106372","7280620","7449923","7606099","7752238","7897863","8055926","8220288","8388467","8565068","8759918","8971202","9192331","9421142","9659383","9910745","10175192","10451798","10741307","11051905","11389643","11748615","12120760","12490648","12854942","13242830","13660007","14096678","14558539","15038707","15460194","15771730","16073197","16473585",
"Trinidad and Tobago","TTO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","11997","12484","13071","13679","14312","14958","15611","16257","16862","17395","17821","18214","18627","19038","19557","20147","20660","21170","21795","22455","23058","23622","24103","24549","24968","25323","25702","26037","26328","26610","26898","27210","27470","27705","27892","28100","28356","28609","28908","29184","29475","29875","30409","31012","31742","32662","33721","34945","36297","37886","39737","41814","44192","46808","49605","52572","55667","58793","62298","65850","69196","72227","75051","78224",
"Tunisia","TUN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","65976","65899","66023","66413","67087","68108","69710","71822","74113","76585","79243","81907","84690","87784","91079","94577","99621","106421","113303","119898","126411","132710","138846","144346","148076","151780","156812","162188","167850","173608","179465","185575","191910","198403","204726","211307","218695","226639","234776","242780","250693","258406","265770","273110","280935","289906","299793","309973","320515","331258","342112","351114","360387","371423","383267","396892","411494","427125","443890","461770","478166","492063","506458","526053",
"Turkiye","TUR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","476127","500098","523265","549210","577482","607109","636437","665979","697160","729639","762455","791534","817344","843303","869167","893161","907535","915394","925812","938791","947444","951543","959520","971332","984854","1000038","1017212","1036430","1057620","1080902","1106385","1134181","1164019","1195554","1228387","1261801","1295939","1330763","1366456","1403182","1441880","1483504","1527207","1573293","1621842","1671708","1722382","1766356","1820081","1876573","1938482","2003923","2071794","2149140","2235325","2324158","2407759","2473574","2590720","2744402","2842999","2930603","3054024","3185279",
"Tuvalu","TUV","Population ages 65 and above, male","SP.POP.65UP.MA.IN","93","104","125","150","161","158","154","147","139","133","130","126","124","121","117","114","114","113","113","113","114","116","121","129","140","150","159","168","179","190","205","220","231","238","243","245","249","251","248","244","241","234","230","227","229","234","238","236","234","231","230","226","227","232","237","245","252","256","263","275","289","303","312","319",
"Tanzania","TZA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","106303","110242","114350","118579","122974","127527","132182","136964","142199","148193","154917","162365","170677","179833","189613","199964","210920","222424","234129","245556","256616","267442","278075","288169","297734","306770","315214","323106","330947","339350","348237","357596","367313","375937","381889","386950","394414","403763","413575","423913","434388","445583","458094","472021","487290","503888","522064","542006","563973","588719","616030","644932","675007","704353","731496","757367","782596","807067","831306","855638","875846","890483","903510","918192",
"Uganda","UGA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","88189","90977","94202","97834","101842","106178","110809","115774","121090","126642","132334","137678","142450","147520","152990","158717","164776","170817","176525","181426","185399","189020","192629","196040","199378","202773","206153","209604","213033","216193","219004","221578","224081","226273","227737","227089","226109","225410","224510","223935","222614","220674","218690","216641","214002","211276","208797","206716","205123","204369","204783","206501","210020","215931","225099","235863","247668","260808","273891","287457","300434","311683","323558","337043",
"Ukraine","UKR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1041283","1084100","1116735","1144572","1177715","1218604","1256581","1293365","1341977","1392093","1424980","1458766","1509533","1555381","1603734","1654924","1702999","1754162","1802049","1831858","1833736","1805995","1760336","1730726","1717775","1698666","1693142","1709025","1744222","1798799","1856883","1926236","2012651","2105880","2183312","2244873","2284028","2295584","2281285","2256847","2261207","2302479","2381898","2467359","2527010","2560141","2572123","2552382","2489434","2420273","2348612","2299651","2290002","2294327","2320568","2367573","2412894","2457331","2493240","2522250","2538582","2538242","2343681","2425078",
"Upper middle income","UMC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","18999053","18856887","19031309","19367986","19699955","20125915","20706185","21376916","22126235","22911964","23699831","24545919","25438144","26369202","27366950","28390630","29402545","30420782","31526048","32687516","33755768","34717946","35662450","36621460","37637273","38767975","40011739","41320319","42731940","44312282","45980610","47670847","49497092","51504802","53582283","55717642","57899265","60119692","62468102","64860502","67240818","69661825","72129095","74566627","76845387","79057279","81291742","83357408","85251342","87157592","89173383","91549043","94388798","97582451","101137610","105233315","109683651","114556792","119796225","125142081","130383715","135029619","139714217","144908027",
"Uruguay","URY","Population ages 65 and above, male","SP.POP.65UP.MA.IN","92558","93744","95013","96393","97915","99572","101379","103343","105376","107336","109160","110850","112380","113838","115422","117203","119235","121578","124082","126441","128502","130219","131529","132559","133621","134888","136417","138262","140369","142648","145020","147477","150004","152547","155033","157437","159778","162052","164242","166345","168329","170160","171844","173404","174868","176332","177814","179263","180698","182160","183678","185276","186998","188734","190385","192162","194177","196363","198676","201031","203993","205997","207888","211360",
"United States","USA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","7503063","7636770","7744800","7854246","7955127","8020103","8070628","8162993","8234253","8272605","8373994","8502259","8635525","8794449","8971171","9176713","9416746","9670058","9901514","10114739","10281798","10453920","10625895","10769548","10973760","11223934","11435761","11622062","11898462","12150495","12294503","12527373","12836305","13127409","13475987","13838268","14123947","14334900","14522148","14679434","14780663","14965142","15161054","15336322","15573957","15850524","16135034","16444322","16880129","17333552","17749653","18276466","18905882","19508207","20057734","20523976","21230424","22013608","22671176","23420286","24330186","25052968","25823579","26667932",
"Uzbekistan","UZB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","222899","228765","235813","243281","250431","257012","262986","268153","272605","276214","278688","279972","280215","279690","278810","277699","276570","275296","273400","270117","265567","260397","254813","249510","245477","243852","244478","246784","251765","261160","274099","292298","316338","342856","366961","387586","406003","421450","434025","444726","457610","470130","482880","495223","505094","511749","516390","519745","522010","522887","528599","533889","533222","533992","536945","549386","571403","595896","623471","654660","685879","718253","758613","805813",
"St. Vincent and the Grenadines","VCT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1179","1176","1187","1206","1239","1283","1340","1405","1478","1561","1650","1747","1848","1952","2060","2168","2276","2388","2497","2603","2707","2807","2893","2957","3010","3055","3085","3104","3114","3110","3093","3109","3173","3244","3307","3360","3403","3438","3468","3494","3519","3549","3606","3694","3791","3894","3997","4104","4216","4330","4447","4570","4694","4812","4928","5042","5160","5272","5380","5479","5551","5579","5568","5593",
"Venezuela, RB","VEN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","91818","96378","101108","105928","110916","116083","121484","127235","133374","139777","146581","153869","161436","169200","177222","185530","194192","203117","212256","221795","231701","242189","253363","265151","277638","290652","304291","318431","332816","347369","362313","377768","393450","409244","425008","441207","458050","475720","493838","511443","528488","543463","559189","576532","594162","613595","633704","654777","676094","697788","721745","747628","774482","802095","830454","859472","885987","907974","925706","944115","968446","995189","1028524","1072594",
"British Virgin Islands","VGB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","206","200","198","195","190","189","191","190","192","196","196","203","218","233","247","262","278","292","311","332","346","353","357","363","370","382","400","420","443","463","475","477","473","478","488","493","492","492","491","491","498","508","518","530","544","567","596","631","678","736","786","833","884","925","968","1017","1067","1120","1179","1246","1312","1367","1432","1522",
"Virgin Islands (U.S.)","VIR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1132","1283","1185","1225","1150","1111","1056","1011","1038","1023","1010","1112","1212","1357","1485","1597","1666","1673","1797","1891","2022","2051","2105","2174","2231","2293","2361","2427","2504","2602","2772","2914","3071","3212","3366","3503","3597","3686","3780","3877","3998","4171","4401","4663","4955","5234","5499","5797","6128","6476","6834","7192","7529","7835","8093","8289","8431","8532","8607","8676","8702","8711","8747","8809",
"Viet Nam","VNM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","700075","729164","757577","785008","813734","844469","876754","911074","941545","966876","990001","1009799","1022334","1032415","1045489","1065356","1095263","1129418","1164441","1197987","1229437","1259249","1287445","1314402","1341969","1371702","1403695","1438276","1473743","1508028","1541059","1572717","1602084","1630974","1662993","1698924","1739331","1785015","1833340","1878100","1917113","1951500","1980938","2006092","2028686","2049955","2070063","2089527","2109584","2131663","2157102","2187663","2224655","2274473","2364522","2486947","2600267","2728115","2877519","3041614","3224528","3394674","3579253","3792423",
"Vanuatu","VUT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1512","1490","1466","1445","1424","1405","1388","1379","1364","1332","1288","1237","1180","1117","1058","1012","980","962","1132","1847","2413","2466","2528","2601","2682","2764","2850","2940","3028","3120","3188","3234","3281","3325","3366","3401","3437","3467","3489","3506","3572","3670","3750","3841","3944","4063","4191","4324","4467","4641","4809","4962","5123","5291","5457","5612","5737","5838","5946","6066","6181","6278","6372","6470",
"World","WLD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","65445327","66351213","67623092","69093974","70661987","72374450","74255916","76305565","78405837","80500572","82668375","84966443","87357707","89911981","92591214","95336598","98090994","100906101","103780844","106615926","109023062","110940566","112644390","114271194","116207602","118722493","121598988","124621516","127929397","131525990","135268927","139327720","143752336","148440453","153259375","158149914","163019104","167843880","172749725","177668263","182645596","187889210","193297053","198655208","203879773","209084859","214293884","219183513","223881110","228677051","233609217","239305169","246432835","254341103","263024277","272455609","282472621","293099698","304161570","315587255","326777421","336070603","345358785","356814035",
"Samoa","WSM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1498","1547","1571","1568","1580","1602","1642","1683","1718","1751","1786","1822","1859","1900","1968","2062","2162","2222","2243","2265","2288","2317","2380","2475","2576","2684","2795","2876","2937","3013","3101","3181","3256","3324","3377","3422","3465","3510","3559","3614","3672","3730","3790","3846","3898","3950","3998","4037","4066","4091","4113","4137","4164","4200","4248","4311","4396","4503","4626","4766","4936","5134","5342","5561",
"Kosovo","XKX","Population ages 65 and above, male","SP.POP.65UP.MA.IN","19049","19213","19459","19794","20222","20713","21228","21753","22270","22793","23364","24026","24848","25892","27124","28447","29750","30912","31834","32492","32935","33256","33554","33896","34312","34787","35296","35818","36444","37283","38476","39912","41519","43420","45492","47625","49704","51693","51687","50561","51398","53462","55147","56241","57119","57761","58133","58296","58447","58645","58743","59463","60703","62423","64162","65185","66554","69168","71804","74288","76496","77760","79061","81180",
"Yemen, Rep.","YEM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","89902","90309","90764","91109","91589","92323","93133","94008","94999","96269","97834","99587","101503","103562","105759","108090","110523","113091","115826","118684","121686","124853","128130","131557","135206","139086","142876","146845","151232","155745","160447","165289","170270","175456","180762","185974","191056","196290","201787","207476","213375","219599","226293","233378","240693","248590","257184","266095","275274","284752","294552","305070","316209","326787","336415","344363","351119","358222","365389","372787","378195","380917","384097","390131",
"South Africa","ZAF","Population ages 65 and above, male","SP.POP.65UP.MA.IN","256533","261202","267376","274898","283978","294552","306080","318378","331438","345095","359169","373543","388040","402714","417586","432501","447589","462868","478204","493547","508767","523782","538703","553585","568366","582682","597146","611871","625801","638332","649068","657476","664061","669478","673279","675532","677666","678726","677982","677352","679885","687292","699191","714688","733382","755537","778712","802139","826840","852147","878652","906394","937151","972925","1009901","1048250","1084064","1117299","1151914","1183770","1203270","1200226","1183650","1178008",
"Zambia","ZMB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","39442","40588","41919","43384","44861","46341","47857","49382","50945","52603","54367","56217","58156","60181","62254","64327","66392","68438","70447","72422","74343","76212","78057","79852","81521","83057","84478","85759","86904","87936","88853","89639","90290","90804","91167","91365","91406","91325","91156","90936","90716","90585","90606","90741","90928","91177","91570","92169","93023","94172","95635","97387","99384","101337","103359","105895","108955","112514","116651","121417","126145","130123","134118","139477",
"Zimbabwe","ZWE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","55695","57362","58981","60577","62178","63791","65424","67086","68756","70407","72206","74306","76694","79332","82178","85345","88837","92906","98452","105518","110785","113866","116966","120069","123092","125846","128334","130746","133537","136756","140181","143615","147207","150897","154212","156935","158769","159629","159685","158969","157587","155624","153598","152135","151449","151528","152019","152868","154334","156551","159510","163057","166822","170287","175463","182776","190138","197217","203880","209922","214331","215456","214515","215336",
